mal_id,url,title,title_english,title_japanese,type,source,episodes,status,duration,rating,score,rank,popularity,members,favorites,synopsis,season,year,studios,genres,images.jpg.image_url,trailer.url,aired.from,aired.to,broadcast.string
49448,https://myanimelist.net/anime/49448/Ni_Tian_Zhizun,Ni Tian Zhizun,Against The Sky Supreme,逆天至尊,ONA,Novel,480,Currently Airing,10 min per ep,PG-13 - Teens 13 or older,7.25,3148,10016,3589,44,"The entire universe is divided into the inner universe and the outer universe. The two universes are enemies of each other. The outer universe is ruled by demons, and the inner universe is divided into The Realm of gods, the Eternal Realm, and the Mortal Realm. In the universe, there are countless mortal worlds like the Tianfa Continent, and they are collectively referred to as the Jiutian Xin Region. In the field of Jiutian Xin, nine immortal emperors commanded all star fields in nine layers. Above the nine heavens is the realm of purification of immortal gods. 

(Source: AnimeXin)",,,Suoyi Technology,"Action, Fantasy",https://cdn.myanimelist.net/images/anime/1557/117031.jpg,,2021-07-16T00:00:00+00:00,,
41884,https://myanimelist.net/anime/41884/Ling_Jian_Zun_4th_Season,Ling Jian Zun 4th Season,,灵剑尊 第四季,ONA,Novel,,Currently Airing,11 min,PG-13 - Teens 13 or older,7.25,3141,10334,3245,17,Fourth season of Ling Jian Zun.,,,Suoyi Technology,"Action, Adventure, Fantasy, Romance",https://cdn.myanimelist.net/images/anime/1972/108157.jpg,,2020-09-08T00:00:00+00:00,,
58732,https://myanimelist.net/anime/58732/Boku_ni_Harem_Sexfriend_ga_Dekita_Riyuu,Boku ni Harem Sexfriend ga Dekita Riyuu,,僕にハーレムセフレが出来た理由,OVA,Other,,Currently Airing,16 min,Rx - Hentai,7.22,,10694,2935,14,,,,T-Rex,Hentai,https://cdn.myanimelist.net/images/anime/1875/142717.jpg,,2024-06-28T00:00:00+00:00,,
60057,https://myanimelist.net/anime/60057/Chao_Neng_Lifang__Chaofan_Pian,Chao Neng Lifang: Chaofan Pian,The Super Cube,超能立方 超凡篇,ONA,Web manga,12,Currently Airing,15 min per ep,PG-13 - Teens 13 or older,7.22,3272,5977,13765,63,"In an accident, an ordinary boy, Wang Xiaoxiu, obtains a space system called ""Superpower Cube"" from a high-latitude cosmic civilization and gains extraordinary powers. When the school belle, Shen Yao, Wang Xiaoxiu’s longtime crush, confesses her love to him, the delinquent Sun Jun, who also has a crush on her, is provoked. 

Wang Xiaoxiu resolves the crisis with his wit and extraordinary powers, but it also brings more disasters as a result. Shen Yao is taken to the world of extraordinary beings by a mysterious person, and Wang Xiaoxiu embarks on a journey to rescue her. Fighting in the bizarre universe, he finds the meaning of fairness and justice on the path to becoming a peerless powerhouse.

(Source: iQIYI International)",,,Big Firebird Culture,"Action, Adventure, Fantasy",https://cdn.myanimelist.net/images/anime/1759/145944.jpg,https://www.youtube.com/watch?v=F7bqJsb05-U,2025-03-21T00:00:00+00:00,,
50738,https://myanimelist.net/anime/50738/Slime_Taoshite_300-nen_Shiranai_Uchi_ni_Level_Max_ni_Nattemashita__Sono_Ni,"Slime Taoshite 300-nen, Shiranai Uchi ni Level Max ni Nattemashita: Sono Ni",I've Been Killing Slimes for 300 Years and Maxed Out My Level Season 2,スライム倒して300年、知らないうちにレベルMAXになってました ～そのに～,TV,Light novel,12,Currently Airing,23 min per ep,PG-13 - Teens 13 or older,7.19,3424,2392,89551,474,"Second season of Slime Taoshite 300-nen, Shiranai Uchi ni Level Max ni Nattemashita.",spring,2025,Teddy,"Comedy, Fantasy",https://cdn.myanimelist.net/images/anime/1074/147339.jpg,https://www.youtube.com/watch?v=IzJFJt3bos8,2025-04-05T00:00:00+00:00,,Saturdays at 21:30 (JST)
57861,https://myanimelist.net/anime/57861/Konomi_ja_Nai_kedo__Mukatsuku_Ane_to_Aishou_Batsugun_Ecchi,Konomi ja Nai kedo: Mukatsuku Ane to Aishou Batsugun Ecchi,,好みじゃないけど-ムカつく姉と相性抜群エッチ-,OVA,Manga,,Currently Airing,14 min,Rx - Hentai,7.17,,9949,3693,21,"Two siblings have been constantly fighting, but their lives take an unexpected turn when they realize they are sexually attracted to each other.",,,New Generation,Hentai,https://cdn.myanimelist.net/images/anime/1234/140948.jpg,,2024-04-19T00:00:00+00:00,,
50855,https://myanimelist.net/anime/50855/Yamato_yo_Towa_ni__Rebel_3199,"Yamato yo, Towa ni: Rebel 3199",Star Blazers: Space Battleship Yamato 3199,ヤマトよ永遠に REBEL3199,Movie,Original,,Currently Airing,Unknown,PG-13 - Teens 13 or older,7.14,3756,9484,4260,11,Sequel to Uchuu Senkan Yamato 2205: Aratanaru Tabidachi.,,,studio MOTHER,"Action, Drama, Sci-Fi",https://cdn.myanimelist.net/images/anime/1856/143246.jpg,https://www.youtube.com/watch?v=73y6CAqPomE,2024-07-19T00:00:00+00:00,,
48956,https://myanimelist.net/anime/48956/Wu_Shang_Shen_Di_2nd_Season,Wu Shang Shen Di 2nd Season,,无上神帝 第二季,ONA,Novel,520,Currently Airing,7 min per ep,PG-13 - Teens 13 or older,7.13,3772,10430,3152,18,The second season of Wu Shang Shen Di.,,,Ruo Hong Culture,"Action, Adventure, Fantasy, Supernatural",https://cdn.myanimelist.net/images/anime/1558/114920.jpg,,2021-05-21T00:00:00+00:00,,
59185,https://myanimelist.net/anime/59185/Sex_ga_Suki_de_Suki_de_Daisuki_na_Classmate_no_Ano_Musume,Sex ga Suki de Suki de Daisuki na Classmate no Ano Musume,,セックスが好きで好きで大好きなクラスメイトのあの娘,OVA,Manga,,Currently Airing,15 min,Rx - Hentai,7.09,,10940,2728,7,"Sakurai Taichi, facing a financial crunch, lands a job as an assistant on a film shoot where he reunites with his schoolmate and the most beautiful girl in school, Himawari Kanan. To his surprise, the shoot turns out to be for an adult video, which initially shocks Taichi, who tries to decline the offer. However, Kanan accepts the role, claiming it will be an educational experience. Despite feeling uncomfortable with Kanan's bold actions, Taichi finds enjoyment in working alongside her. During the shoot, the lead actor has an accident, and Taichi steps in to replace him, which leads Kanan to also participate in the video.

(Source: TMDB)",,,New Generation,Hentai,https://cdn.myanimelist.net/images/anime/1122/143878.jpg,,2024-09-06T00:00:00+00:00,,
58711,https://myanimelist.net/anime/58711/Jueshi_Zhan_Hun,Jueshi Zhan Hun,Peerless Martial Spirit,绝世战魂,ONA,Unknown,,Currently Airing,10 min,PG-13 - Teens 13 or older,7.08,4036,14531,950,6,"The Xuanling Sect, the head of the four major sects, came to Shuicheng to select disciples for the first time in many years. The Fang and Qin families started fighting openly and secretly around this opportunity that would determine their fate. In the end, Qin Nan relied on his dedicated training, excellent talent, and the God of War Soul obtained by chance, and under the fair judgment of the messenger Xiao Qingxue, he successfully reversed the decline and defeated the Fang family. 

After entering the sect, Qin Nan aroused the hatred of Ouyang Jun, the son of the sect leader, because of his involvement in Xiao Qingxue's forced marriage. In order to continue to become stronger and repay Xiao Qingxue's kindness, Qin Nan repeatedly defeated powerful enemies, won the first place in the Wanxiang Competition and the Outer Sect Competition, entered the Wuyuan Pavilion with the four major sect geniuses, and obtained the power to stir up the continent. 

A shocking secret, an appointment with Leng Feng to fight in the Palace of Life and Death, overcoming the siege of Linshui City by the Beihai family, exploring the Nine-Character Mantra Tower, and vowing to fight the evil forces of the sect to the end. 

(Source: Iqiyi, Google translated)",,,,"Action, Adventure, Fantasy",https://cdn.myanimelist.net/images/anime/1021/142670.jpg,,2024-04-27T00:00:00+00:00,,
1199,https://myanimelist.net/anime/1199/Nintama_Rantarou,Nintama Rantarou,,忍たま乱太郎,TV,Manga,,Currently Airing,10 min,G - All Ages,7.07,4112,7424,8052,81,"Taking place in the Sengoku Period, Rantarou, Kirimaru and Shinbei are young students at Ninjutsu Academy, a school that teaches all kinds of youth how to become ninjas. Known as ""Nintamas"" (a contraction of ninja + tama [egg]), the main trio, and many other students at the school, must learn all sorts of unique skills to achieve their goal. Unfortunately, things aren't that simple, since our protagonists constantly find themselves failing their classes. 

With strict ninja teachers such as Doi-sensei and Yamada-sensei, the mischievous girls from the Kunoichi class, an entire crew of pirates and dozens more interesting characters, anything can happen in the crazy world of Nintama.

The episodes are 7 minutes and thirty seconds long each, and each season (which there's currently 29 of) usually has a range of 60-90 episodes.",spring,1993,"Ajia-do, Gakken",Comedy,https://cdn.myanimelist.net/images/anime/6/74028.jpg,,1993-04-10T00:00:00+00:00,,Not scheduled once per week
58776,https://myanimelist.net/anime/58776/Seiyoku_Tsuyotsuyo_The_Animation,Seiyoku Tsuyotsuyo The Animation,,性欲つよつよ THE ANIMATION,OVA,Manga,,Currently Airing,16 min,Rx - Hentai,7.05,,10357,3239,15,"High school student Haruka Nanase dates Ryousuke. All her friends envy her, because Ryousuke is a real macho, and also an athlete. After some time, the girl becomes irritated and nervous. It's all about her boyfriend's selfishness in terms of sex, in which she receives virtually no pleasure. Nervousness grew every day, and to relieve stress, Haruki decided to make fun of the quiet Nozaki. Wanting to disgrace the guy, she pulled off his pants.",,,Seven,Hentai,https://cdn.myanimelist.net/images/anime/1365/142825.jpg,,2024-07-26T00:00:00+00:00,,
59169,https://myanimelist.net/anime/59169/Aru_Majo_ga_Shinu_Made,Aru Majo ga Shinu Made,Once Upon a Witch's Death,ある魔女が死ぬまで,TV,Light novel,12,Currently Airing,23 min per ep,PG-13 - Teens 13 or older,7.04,4222,4820,23871,30,"On her seventeenth birthday, the apprentice witch Meg learns that she only has one year left to live. Her teacher, the long-lived witch Faust, explains that the only way to undo the death curse is to collect tears of joy and grow the seed of life. To find them, Meg will have to leave the sheltered life she's always known and head out into the world. There will be meetings, partings, and friendships aplenty, and of course many tears. Meg will learn the most important lessons for a witch are bright, sweet, and somewhat heart wrenching.

(Source: Yen Press)",spring,2025,EMT Squared,"Adventure, Drama, Fantasy",https://cdn.myanimelist.net/images/anime/1620/148221.jpg,https://www.youtube.com/watch?v=raGGkWkCAPY,2025-04-01T00:00:00+00:00,,Tuesdays at 23:30 (JST)
48651,https://myanimelist.net/anime/48651/Sakusei_Byoutou_The_Animation,Sakusei Byoutou The Animation,Semen Extraction Ward,搾精病棟 THE ANIMATION,OVA,Other,,Currently Airing,19 min,Rx - Hentai,7.02,,6563,10928,126,"A young boy named Yamada is hospitalized after severely fracturing both of his hands. As if that is not bad enough, Yamada suffers from a strange disease that causes intense testicular pain if he does not ejaculate once every three hours. Due to his inability to masturbate, the hospital assigns a moody nurse named Tachibana to relieve his pain as and when he wishes.

Soon, Yamada begins to feel guilty for the ""treatments"" Tachibana must perform, which she herself finds repulsive. In spite of it all, Tachibana remains committed to her role as his caregiver until her patient is satisfied.

[Written by MAL Rewrite]",,,Seven,Hentai,https://cdn.myanimelist.net/images/anime/1726/114081.jpg,,2021-04-30T00:00:00+00:00,,
57044,https://myanimelist.net/anime/57044/Fleur_The_Animation,Fleur The Animation,,フルール THE ANIMATION,OVA,Manga,,Currently Airing,20 min,Rx - Hentai,6.98,,9948,3694,21,,,,Studio 1st,Hentai,https://cdn.myanimelist.net/images/anime/1961/139429.jpg,,2024-01-26T00:00:00+00:00,,
60140,https://myanimelist.net/anime/60140/Kanchigai_no_Atelier_Meister__Eiyuu_Party_no_Moto_Zatsuyougakari_ga_Jitsu_wa_Sentou_Igai_ga_SSS_Rank_Datta_to_Iu_Yoku_Aru_Hanashi,"Kanchigai no Atelier Meister: Eiyuu Party no Moto Zatsuyougakari ga, Jitsu wa Sentou Igai ga SSS Rank Datta to Iu Yoku Aru Hanashi",The Unaware Atelier Meister,勘違いの工房主～英雄パーティの元雑用係が、実は戦闘以外がSSSランクだったというよくある話,TV,Light novel,12,Currently Airing,23 min per ep,PG-13 - Teens 13 or older,6.97,4502,4460,28439,80,"One day, Kurt, a kind-hearted boy, is suddenly kicked out of the Hero's Party for being ""useless."" He finds that his aptitude for weapons, magic, and all other combat-related skills is the lowest rank, so he takes odd-jobs repairing the castle walls and digging for minerals, where his exceptional abilities are immediately revealed. He proves to be skillful in cooking, building, mining, crafting magical tools—in fact, his aptitude for every skill unrelated to combat had an SSS-ranking! Kurt, however, seems completely unaware to his talent and ends up saving people, the town, and even the country through his unaware actions!?

(Source: AlphaPolis)",spring,2025,EMT Squared,"Action, Adventure, Fantasy",https://cdn.myanimelist.net/images/anime/1743/148272.jpg,https://www.youtube.com/watch?v=mBb-M6HFGp8,2025-04-06T00:00:00+00:00,,Sundays at 22:00 (JST)
60784,https://myanimelist.net/anime/60784/Yuugao,Yuugao,,夕顔,OVA,Manga,,Currently Airing,Unknown,Rx - Hentai,6.94,,14245,1037,5,"Tomoe, a strict and disciplined teacher, starts every working day with a genuine desire to teach students to be smart. Soon, she was respected and appreciated in the educational institution. It would seem that everything will continue like this, but lately, in the moonlight, the woman has been troubled by strange dreams. It started to make it difficult to focus on work, especially if there were male students nearby.",,,T-Rex,Hentai,https://cdn.myanimelist.net/images/anime/1230/147591.jpg,,2025-03-28T00:00:00+00:00,,
60293,https://myanimelist.net/anime/60293/Ballpark_de_Tsukamaete,Ballpark de Tsukamaete!,Catch Me at the Ballpark!,ボールパークでつかまえて！,TV,Manga,12,Currently Airing,23 min per ep,PG-13 - Teens 13 or older,6.92,4765,5849,14548,18,"To escape his tiring job, weary Murata finds escape at a nearby baseball stadium. While the games are thrilling, it’s Ruriko, the gyaru as cold as the beer she serves but secretly a sweetheart, who keeps him coming back. As her first regular, Murata discovers the warmth behind her frosty demeanor, and their hilarious, heartwarming encounters light up the ballpark and maybe even their hearts.

(Source: Crunchyroll)",spring,2025,EMT Squared,"Comedy, Sports",https://cdn.myanimelist.net/images/anime/1065/148659.jpg,https://www.youtube.com/watch?v=ofvB4LYH7bE,2025-04-02T00:00:00+00:00,,Wednesdays at 00:00 (JST)
54144,https://myanimelist.net/anime/54144/Cardfight_Vanguard__Divinez_Deluxe-hen,Cardfight!! Vanguard: Divinez Deluxe-hen,,カードファイト!! ヴァンガード Divinez デラックス編,TV,Original,,Currently Airing,24 min,PG-13 - Teens 13 or older,6.92,4760,12185,1885,7,"A tournament to decide the strongest Vanguard cardfighter ""Deluxe,"" Akina and the other fighters have received an invitation to the tournament. This time, many legendary fighters will also be participating!",winter,2025,"Kinema Citrus, GIFTanimation, Studio Jemi",Action,https://cdn.myanimelist.net/images/anime/1022/146945.jpg,,2025-01-11T00:00:00+00:00,,Saturdays at 08:00 (JST)
55003,https://myanimelist.net/anime/55003/1LDK___JK_Ikinari_Doukyo_Micchaku_Hatsu_Ecchi,1LDK + JK Ikinari Doukyo? Micchaku!? Hatsu Ecchi!!?,,1LDK＋J系 いきなり同居？密着！？初エッチ！！？,OVA,Manga,,Currently Airing,20 min,Rx - Hentai,6.9,,9796,3878,18,"Misaki Akane has been on her own since she was a little girl. Therefore, it is nothing unusual for her to rent her own flat. But the old landlady forgot that the flat is already rented by a man. Since there is no other flat available at the moment, the two agree to live there together for a short time. The whole thing would be unpleasant enough without unwanted incidents, but first, the older man accidentally sees her changing and then catches her masturbating after being turned on by the sounds of her neighbours sleeping together... 

(Source: Anisearch)",,,Studio 1st,Hentai,https://cdn.myanimelist.net/images/anime/1905/135296.jpg,,2023-07-07T00:00:00+00:00,,
59935,https://myanimelist.net/anime/59935/Gorilla_no_Kami_kara_Kago_sareta_Reijou_wa_Ouritsu_Kishidan_de_Kawaigarareru,Gorilla no Kami kara Kago sareta Reijou wa Ouritsu Kishidan de Kawaigarareru,The Gorilla God's Go-To Girl,ゴリラの神から加護された令嬢は王立騎士団で可愛がられる,TV,Web manga,12,Currently Airing,23 min per ep,,6.89,4910,5851,14644,42,"In a world where individuals receive blessings from various animal gods at the age of sixteen, Sophia Leeler, a timid count's daughter, unexpectedly receives the blessing of the ""Gorilla God""—said to be the strongest in combat. Though she longs for a peaceful school life, her rare and powerful ability attracts the attention of the Royal Knights, who scout her as an apprentice knight. Despite her efforts to hide her overwhelming strength, she can't help but stand out. Meanwhile, the promising young knights around her watch over her with kindness.

(Source: MAL News)",spring,2025,Kachigarasu,"Fantasy, Romance",https://cdn.myanimelist.net/images/anime/1714/148317.jpg,https://www.youtube.com/watch?v=kTrG6N72ZN4,2025-04-06T00:00:00+00:00,,Sundays at 23:30 (JST)
59935,https://myanimelist.net/anime/59935/Gorilla_no_Kami_kara_Kago_sareta_Reijou_wa_Ouritsu_Kishidan_de_Kawaigarareru,Gorilla no Kami kara Kago sareta Reijou wa Ouritsu Kishidan de Kawaigarareru,The Gorilla God's Go-To Girl,ゴリラの神から加護された令嬢は王立騎士団で可愛がられる,TV,Web manga,12,Currently Airing,23 min per ep,,6.89,4910,5851,14644,42,"In a world where individuals receive blessings from various animal gods at the age of sixteen, Sophia Leeler, a timid count's daughter, unexpectedly receives the blessing of the ""Gorilla God""—said to be the strongest in combat. Though she longs for a peaceful school life, her rare and powerful ability attracts the attention of the Royal Knights, who scout her as an apprentice knight. Despite her efforts to hide her overwhelming strength, she can't help but stand out. Meanwhile, the promising young knights around her watch over her with kindness.

(Source: MAL News)",spring,2025,Kachigarasu,"Fantasy, Romance",https://cdn.myanimelist.net/images/anime/1714/148317.jpg,https://www.youtube.com/watch?v=kTrG6N72ZN4,2025-04-06T00:00:00+00:00,,Sundays at 23:30 (JST)
60553,https://myanimelist.net/anime/60553/Nonohara_Yuzuka_no_Himitsu_no_Haishin,Nonohara Yuzuka no Himitsu no Haishin,,野々原柚花のヒミツのハイシン,OVA,Manga,,Currently Airing,16 min,Rx - Hentai,6.86,,13211,1366,2,,,,T-Rex,Hentai,https://cdn.myanimelist.net/images/anime/1365/147033.jpg,,2025-02-28T00:00:00+00:00,,
51768,https://myanimelist.net/anime/51768/Girigiri_Warukunai_Watame,Girigiri Warukunai Watame,Watame Did Borderline Nothing Wrong,ギリギリわるくないわため,ONA,Original,,Currently Airing,20 sec,PG-13 - Teens 13 or older,6.86,5072,12989,1448,4,A series of comedic YouTube shorts with Tsunomaki Watame.,,,Hololive Production,Comedy,https://cdn.myanimelist.net/images/anime/1898/123645.jpg,,2022-01-07T00:00:00+00:00,,
40855,https://myanimelist.net/anime/40855/Hajimete_no_Hitozuma,Hajimete no Hitozuma,,初めてのヒトヅマ,OVA,Manga,,Currently Airing,15 min,Rx - Hentai,6.83,,6931,9593,91,"Yoshino Kanako is happily married to Tomoya and they are preparing to have a child together. Everything is going great until Kanako meets with her father-in-law, Makoto, whom Kanako is already familiar with unfortunately... Something she never disclosed to her husband is that seven years ago she prostituted herself to abusive Makoto. Fortunately for Kanako, Makoto agrees to keep the secret on the condition that they re-establish their intimacy.

(Source: TMDB)",,,New Generation,Hentai,https://cdn.myanimelist.net/images/anime/1210/105663.jpg,,2020-05-22T00:00:00+00:00,,
56566,https://myanimelist.net/anime/56566/Beyblade_X,Beyblade X,,ベイブレードエックス,TV,Manga,,Currently Airing,24 min,PG - Children,6.81,5302,9028,4949,45,"At the heart of X City stands the impressive X Tower, an interconnected twin-skyscraper structure that symbolizes the pinnacle of every Beyblade player's dream. The building serves as the official headquarters for professional Beybattles, where competitors strive to ascend all one hundred floors; at its summit, the reigning champions, Team Pendragon, await contenders worthy of challenging their title.

Bird Kazami, an amateur Blader, arrives in the city eager to turn professional. However, he and his teammates are crushed in their first qualifying match, prompting his companions to give up and disband their team. Fortunately, Bird is soon approached by the easygoing Ekusu Kurosu. In disguise as ""Kamen X"" to hide his identity as a former member of the undefeated Team Pendragon, Ekusu wants to climb the tower all over again. To complete their new group, they recruit skilled Beyblade expert and savvy social media influencer Multi Nanairo.

Driven by their individual goals, the trio wins their preliminary rounds, launching their careers as Team Persona. Bird and his new friends must navigate the world of corporate sponsorships, earn the fickle public's support, and defeat many formidable opponents—all in their quest to reach X Tower's peak.

[Written by MAL Rewrite]",fall,2023,OLM,"Adventure, Sports",https://cdn.myanimelist.net/images/anime/1394/145458.jpg,https://www.youtube.com/watch?v=SXdTmFshlFs,2023-10-06T00:00:00+00:00,,Fridays at 18:25 (JST)
35686,https://myanimelist.net/anime/35686/Doraemon_2005_Specials,Doraemon (2005) Specials,,ドラえもん (2005) Specials,TV Special,Unknown,,Currently Airing,45 min,PG - Children,6.8,5365,12826,1522,5,"59 Doraemon (2005) TV Specials exist as of January 24, 2018.",,,Shin-Ei Animation,Comedy,https://cdn.myanimelist.net/images/anime/1969/109880.jpg,,2005-04-15T00:00:00+00:00,,
32587,https://myanimelist.net/anime/32587/Shoujo_Ramune,Shoujo Ramune,,小女ラムネ,OVA,Visual novel,,Currently Airing,19 min,Rx - Hentai,6.76,,3827,39128,612,"Kiyoshi Tachikawa runs a candy store located in a small town on the outskirts of Tokyo. He had quit his previous job to get away from the commotion of a major city and now enjoys his days surrounded by little girls.

Kiyoshi's shop is regularly visited by three girls in particular: Chie Sayama, Tenka Adachi, and Komako Semenovich. Due to his friendly and easygoing demeanor, the not-so-innocent girls quickly take to Kiyoshi, seeking his attention and help with their problems. They soon develop romantic feelings toward him and gladly leave their bodies in his care, passing time in his house by indulging in sexual pleasures.

[Written by MAL Rewrite]",,,New Generation,Hentai,https://cdn.myanimelist.net/images/anime/2/82476.jpg,,2016-10-07T00:00:00+00:00,,
30088,https://myanimelist.net/anime/30088/Ryoutei_no_Aji,Ryoutei no Aji,RYOTEI-NO-AJI,料亭の味,CM,Original,,Currently Airing,1 min,G - All Ages,6.75,,11356,2414,4,"Short stories capturing the bittersweet and tender moments of everyday family life, made for Marukome Co., Ltd. a miso soup paste manufacturer.",,,Studio Colorido,Slice of Life,https://cdn.myanimelist.net/images/anime/12/72084.jpg,https://www.youtube.com/watch?v=rDotuwoX_uk,2014-03-28T00:00:00+00:00,,
59120,https://myanimelist.net/anime/59120/Shounen_ga_Otona_ni_Natta_Natsu,Shounen ga Otona ni Natta Natsu,,少年が大人になった夏,OVA,Manga,,Currently Airing,20 min,Rx - Hentai,6.75,,9744,3931,27,"Ryuuki Kirishima is a boy who lives with his older sister, Reiko, after the tragic death of their parents in a car accident. One summer day, Ryuuki and his friends gather to watch adult videos for fun. Although Ryuuki doesn't usually enjoy this type of content, he feels inexplicably attracted to videos featuring Kiriru, a new and popular porn actress.

As he watches, Ryuuki feels a strong attraction to Kiriru, and to his surprise, she appears before him in person.

(Source: TMDB)",,,Blue bread,Hentai,https://cdn.myanimelist.net/images/anime/1231/143669.jpg,,2024-09-06T00:00:00+00:00,,
59119,https://myanimelist.net/anime/59119/Imaria,Imaria,,いまりあ,OVA,Manga,6,Currently Airing,16 min per ep,Rx - Hentai,6.72,,10731,2908,13,,,,T-Rex,Hentai,https://cdn.myanimelist.net/images/anime/1928/143671.jpg,,2024-08-30T00:00:00+00:00,2025-05-30T00:00:00+00:00,
58891,https://myanimelist.net/anime/58891/Gobaku__Moe_Mama_Tsurezure,Gobaku: Moe Mama Tsurezure,,誤爆～萌えママ徒然～,OVA,Original,,Currently Airing,24 min,Rx - Hentai,6.71,,11873,2070,6,"Haruka Miyama sees Hiro, her best friend's son, as a member of her family. However, things become complicated when Hiro confesses his love and seduces Haruka while the latter's husband is on a business trip. Knowing that what they are doing is wrong, Haruka tries as best she can to reject him without hurting him, but she ends up giving in.",,,Nur,Hentai,https://cdn.myanimelist.net/images/anime/1257/143210.jpg,,2024-06-28T00:00:00+00:00,,
52623,https://myanimelist.net/anime/52623/Wangu_Shenhua,Wangu Shenhua,Ancient Myth,万古神话,ONA,Web novel,,Currently Airing,8 min,PG-13 - Teens 13 or older,6.71,5889,12651,1601,7,"A small town boy whose spiritual seed was abolished unexpectedly received the favor of an ancient treasure. In a prosperous world of martial arts, in a perilous situation, what should Wang Hao, who is in the center of the whirlpool, do?

(Source: iQIYI)",,,Suoyi Technology,"Action, Adventure, Fantasy",https://cdn.myanimelist.net/images/anime/1971/127030.jpg,,2022-08-15T00:00:00+00:00,,
58185,https://myanimelist.net/anime/58185/Midareuchi,Midareuchi,,みだれうち,OVA,Manga,,Currently Airing,16 min,Rx - Hentai,6.68,,10444,3152,16,"Kitamura Kaori is the president of her school's tennis club. There's a tennis tournament coming up soon, but one of her juniors, Sasaki Ami, has been missing from all of the training sessions lately. Out of concern, Kaori wants to pay her a visit. When she arrives at Ami's, Kaori rings her doorbell, but Ami is just about to have fun with a man. She doesn't like the presidents since she's never been able to beat her, so Ami lets Kaori in and Kaori sees her sleeping with a man. Kaori is overwhelmed and asks what that is about, but suddenly the man makes his way in her direction. What is happening?",,,T-Rex,Hentai,https://cdn.myanimelist.net/images/anime/1467/141511.jpg,,2024-04-26T00:00:00+00:00,,
58199,https://myanimelist.net/anime/58199/Yoru_wa_Neko_to_Issho_Season_3,Yoru wa Neko to Issho Season 3,,夜は猫といっしょ 3期,ONA,Web manga,,Currently Airing,2 min,G - All Ages,6.66,6193,11954,2020,2,Third season of Yoru wa Neko to Issho.,,,Studio PuYUKAI,Comedy,https://cdn.myanimelist.net/images/anime/1241/144618.jpg,https://www.youtube.com/watch?v=SbgqAcUsxes,2024-12-04T00:00:00+00:00,,
58780,https://myanimelist.net/anime/58780/Enter_The_Garden,Enter The Garden,,,ONA,Original,3,Currently Airing,8 min per ep,PG-13 - Teens 13 or older,6.66,6155,11941,2028,4,"Haru, a free-spirited skater, has always felt like a misfit in a world where she's constantly told how to behave. One day, Haru meets T.K., a mysterious man sitting next to a vending machine, waiting for someone to appear.

(Source: Azuki YouTube Channel)",,,,,https://cdn.myanimelist.net/images/anime/1867/144672.jpg,https://www.youtube.com/watch?v=CtOksjPQaa8,2024-05-01T00:00:00+00:00,,
49981,https://myanimelist.net/anime/49981/Kimi_to_Boku_no_Saigo_no_Senjou_Aruiwa_Sekai_ga_Hajimaru_Seisen_Season_II,"Kimi to Boku no Saigo no Senjou, Aruiwa Sekai ga Hajimaru Seisen Season II",Our Last Crusade or the Rise of a New World Season 2,キミと僕の最後の戦場、あるいは世界が始まる聖戦 Season Ⅱ,TV,Light novel,12,Currently Airing,24 min per ep,PG-13 - Teens 13 or older,6.66,6167,2367,91334,517,"Over a century ago, astral mages under persecution from the Empire banded together and established the Nebulis Sovereignty under three founding families: Lou, Hydra, and Zoa. With the leadership of Millavair Lou Nebulis VIII, the Sovereignty aims to minimize casualties in their conflict with the Empire—a stance the extremist Zoas disagree with. Tensions rise between the families as the upcoming election to decide the next leader approaches. The Zoas are willing to do anything to achieve success; however, a world-ending war may ensue should they be victorious.

Princess Aliceliese ""Alice"" Lou Nebulis XI has no choice but to cooperate with any potential allies in order to advance towards her ultimate goal of ending the conflict that has long tormented everyone involved. This includes Iska—one of the Empire's greatest warriors and her greatest rival.

[Written by MAL Rewrite]",summer,2024,"SILVER LINK., Studio Palette","Action, Fantasy, Romance",https://cdn.myanimelist.net/images/anime/1660/143460.jpg,https://www.youtube.com/watch?v=8WB-WILLip4,2024-07-10T00:00:00+00:00,,Wednesdays at 22:30 (JST)
61354,https://myanimelist.net/anime/61354/Benghuai__Xing_Qiong_Tiedao_-_Huangjin_Shishi_PVs,Benghuai: Xing Qiong Tiedao - Huangjin Shishi PVs,Honkai: Star Rail - Golden Epic Trailers,崩坏：星穹铁道》黄金史诗PV,PV,Game,,Currently Airing,4 min,PG-13 - Teens 13 or older,6.65,,21100,238,0,"Animated trailers that are part of the Golden Epic trailers featuring Amphoreus Characters for the game Honkai: Star Rail, the animation is unique and is not present in the game.",,,,"Action, Fantasy, Sci-Fi",https://cdn.myanimelist.net/images/anime/1051/148911.jpg,,2024-11-22T00:00:00+00:00,,
