mal_id,url,title,title_english,title_japanese,type,source,episodes,status,duration,rating,score,rank,popularity,members,favorites,synopsis,season,year,studios,genres,images.jpg.image_url,trailer.url,aired.from,aired.to,broadcast.string
59744,https://myanimelist.net/anime/59744/Maebashi_Witches,Maebashi Witches,Maebashi Witches,前橋ウィッチーズ,TV,Original,,Currently Airing,23 min,,6.38,7732,8163,6363,8,"Yuina Akagi is an ordinary high school freshman in Maebashi City, Gunma Prefecture—until a talking frog named Keroppe appears and throws an unexpected proposal her way:

""Why don't you become a witch?""

Before she knows it, Yuina's closet becomes a gateway to a mysterious world, where she meets four other girls—each with their own quirks and magical potential. There's the fiery Azu Niisato, the level-headed Kyouka Kitahara, the ever-optimistic Choco Mitsumata, and the carefree Mai Kamiizumi.

Together, they form the Maebashi Witches, a group dedicated to granting people's wishes through magic, music, and a bit of mayhem. Their base of operation? A charming little flower shop in the heart of the shopping district—where the flowers of the heart can finally bloom.

With a little magic and a lot of heart, their new life as witches is about to begin.

(Source: MAL News)",spring,2025,Sunrise,,https://cdn.myanimelist.net/images/anime/1907/148540.jpg,https://www.youtube.com/watch?v=H1sea8gfWnA,2025-04-06T00:00:00+00:00,,Sundays at 22:30 (JST)
57093,https://myanimelist.net/anime/57093/Princess_Principal__Crown_Handler_Movie_4,Princess Principal: Crown Handler Movie 4,Princess Principal: Crown Handler - Chapter 4,プリンセス・プリンシパル Crown Handler 第4章,Movie,Original,1,Not yet aired,Unknown,R - 17+ (violence & profanity),,,8876,5185,6,The fourth film of Princess Principal: Crown Handler.,,,Actas,"Action, Mystery",https://cdn.myanimelist.net/images/anime/1461/147981.jpg,https://www.youtube.com/watch?v=9anZ-INq5Lg,2025-05-23T00:00:00+00:00,,
60401,https://myanimelist.net/anime/60401/Uchuujin_MuuMuu,Uchuujin MuuMuu,,宇宙人ムームー,TV,Manga,,Not yet aired,Unknown,,,,9093,4837,2,"A cat-like alien from a distant galaxy, MuuMuu, arrives on Earth. His goal is to learn about home appliance technology on Earth to recover the technology his species has lost. The protagonist, Sakurako, has a typical university life, but everything changes with MuuMuu's arrival! What begins as an unexpected cohabitation quickly turns into a whirlwind of chaotic events. The chemistry between Sakurako and MuuMuu leads to a super-spectacular, appliance-filled, and cat comedy adventure. 

(Source: Pony Canyon)",spring,2025,OLM,"Comedy, Sci-Fi",https://cdn.myanimelist.net/images/anime/1979/148096.jpg,https://www.youtube.com/watch?v=AmkNOLfYq1Q,2025-04-10T00:00:00+00:00,,Thursdays at 00:00 (JST)
53762,https://myanimelist.net/anime/53762/Compass_20__Sentou_Setsuri_Kaiseki_System,#Compass 2.0: Sentou Setsuri Kaiseki System,#Compass2.0: Animation Project,#コンパス2.0 戦闘摂理解析システム,TV,Game,12,Currently Airing,23 min per ep,PG-13 - Teens 13 or older,,19184,9401,4412,19,"This is the world of the battle analysis system ""Compass 2.0"". It is a dreamlike space where heroes gathered from many different worlds spend time together with their human partners, the players. The energy generated by the heroes' battles is essential to the operation of #Compass, and battling is their responsibility. However, a troubled hero named 13 refuses to find a partner or battle, and is on the verge of being banished from the world of #Compass 2.0!

Meanwhile, Jin, a beginner player who has just arrived in the world of #Compass 2.0, seems interested in 13 as a potential partner. However, a major incident begins to occur in the world of #Compass 2.0... Could the key to resolving the issue be 13's special ability?

Can our troubled hero and his new partner bring peace back to the world of #Compass2.0?

(Source: Official Site)",spring,2025,Lay-duce,Action,https://cdn.myanimelist.net/images/anime/1678/148543.jpg,https://www.youtube.com/watch?v=EIzHKRiwI7Y,2025-04-08T00:00:00+00:00,,Tuesdays at 00:00 (JST)
60535,https://myanimelist.net/anime/60535/Everyday_Host,Everyday Host,,えぶりでいホスト,TV,4-koma manga,,Currently Airing,3 min,PG-13 - Teens 13 or older,,20655,9534,4193,7,"The story follows Hajime Sekiguchi, a former life insurance salesman who, in a moment of desperation, makes the unexpected leap into the world of hosts.

At Club One, Hajime finds himself surrounded by a cast of eccentric personalities: a ""younger brother"" type host with 20 years of experience, a former idol specializing in romantic sales tactics, and a hyper-aggressive host obsessed with mobile games. Despite thinking, ""This isn't a job for anyone with a sane mind,"" Hajime uses his polished insurance sales skills to attract clients and carve out a surprising niche for himself.

(Source: MAL News)",spring,2025,Fanworks,Comedy,https://cdn.myanimelist.net/images/anime/1634/146982.jpg,https://www.youtube.com/watch?v=b6hLbei1PWY,2025-04-05T00:00:00+00:00,,Saturdays at 01:13 (JST)
59078,https://myanimelist.net/anime/59078/Princession_Orchestra,Princession Orchestra,,プリンセッション・オーケストラ,TV,Original,,Currently Airing,23 min,PG-13 - Teens 13 or older,,18814,10019,3599,11,"Alicepia, a land of wonder that has existed somewhere in the world since ancient times, was once home to loving inhabitants known as the Alicepians. Their peaceful lives were disrupted when a mysterious monster, Jamaock, began to appear, threatening the sparkling brilliance of their homeland. If nothing is done, Alyspia will lose its radiance forever.

This is the story of the ""Princesses,"" whose unwavering songs of courage and hope shine even in the darkest times. A pop-song fantasia filled with energy and bravery -- Princession Orchestra!

(Source: Official YouTube, translated)",spring,2025,SILVER LINK.,"Action, Fantasy",https://cdn.myanimelist.net/images/anime/1735/146986.jpg,https://www.youtube.com/watch?v=6j-Efr3XIcU,2025-04-06T00:00:00+00:00,,Sundays at 09:00 (JST)
60445,https://myanimelist.net/anime/60445/Meitantei_Conan_Movie_28__Sekigan_no_Flashback,Meitantei Conan Movie 28: Sekigan no Flashback,Detective Conan Movie 28: One-Eyed Flashback,名探偵コナン 隻眼の残像,Movie,Manga,1,Not yet aired,Unknown,PG-13 - Teens 13 or older,,,10020,3591,10,Twenty-eighth Meitantei Conan movie.,,,TMS Entertainment,Mystery,https://cdn.myanimelist.net/images/anime/1036/148145.jpg,https://www.youtube.com/watch?v=D22Ezh_UiVM,2025-04-18T00:00:00+00:00,,
55727,https://myanimelist.net/anime/55727/Miru__Watashi_no_Mirai,Miru: Watashi no Mirai,Miru: Paths to My Future,未ル　わたしのみらい,TV,Original,5,Currently Airing,24 min per ep,PG-13 - Teens 13 or older,,17966,10076,3527,6,"In the distant future, humans create a robot named MIRU capable of traveling through time, visiting various eras, places, and even parallel worlds. Unlike some robots, MIRU isn't equipped with weapons. Instead, it helps people overcome immense obstacles peacefully, encouraging new beginnings without violence.

MIRU continuously evolves by interacting with people, learning and growing to assist those struggling to survive. It listens to their problems and offers support. By helping others, MIRU sets off a ""Butterfly Effect,"" of dramatic change guiding society toward a brighter future.

Why was MIRU created? What is its purpose? Can it save the Earth and humanity from a dystopian future?

(Source: MAL News)",spring,2025,"Studio Hibari, Shirogumi, Larx Entertainment, TriF Studio, Scooter Films, Reirs, LinQ",Sci-Fi,https://cdn.myanimelist.net/images/anime/1472/148029.jpg,https://www.youtube.com/watch?v=0VdXYfciwm8,2025-04-03T00:00:00+00:00,2025-05-01T00:00:00+00:00,Thursdays at 02:30 (JST)
59199,https://myanimelist.net/anime/59199/Classic★Stars,Classic★Stars,Classic★Stars,クラシック★スターズ,TV,Original,13,Currently Airing,23 min per ep,PG-13 - Teens 13 or older,5.93,10364,10402,3186,10,"Gloria Private Academy is a school where promising young people gather in all fields of entertainment, including music, art, and sports. In the music department, those who match the ""talent"" of great musicians are transplanted with a ""gift"" into their bodies and are called by the name of that musician. Beethoven, a young man who was discovered to be compatible after an injury, is one of them. After transferring to the school, Beethoven meets classmates with different gifts and discovers the charm of music, while aiming to win the competition.

(Source: Official Site, translated)",spring,2025,Platinum Vision,,https://cdn.myanimelist.net/images/anime/1564/148380.jpg,https://www.youtube.com/watch?v=BnI0BqkjOrw,2025-04-06T00:00:00+00:00,,Sundays at 01:00 (JST)
60408,https://myanimelist.net/anime/60408/Lupin_the_IIIrd_the_Movie__Fujimi_no_Ketsuzoku,Lupin the IIIrd the Movie: Fujimi no Ketsuzoku,,LUPIN THE IIIRD THE MOVIE 不死身の血族,Movie,Manga,,Not yet aired,Unknown,,,,10573,3046,3,,,,Telecom Animation Film,"Action, Adventure, Comedy, Mystery",https://cdn.myanimelist.net/images/anime/1497/149005.jpg,https://www.youtube.com/watch?v=yELEIEP7YN0,2025-06-27T00:00:00+00:00,,
60408,https://myanimelist.net/anime/60408/Lupin_the_IIIrd_the_Movie__Fujimi_no_Ketsuzoku,Lupin the IIIrd the Movie: Fujimi no Ketsuzoku,,LUPIN THE IIIRD THE MOVIE 不死身の血族,Movie,Manga,,Not yet aired,Unknown,,,,10573,3046,3,,,,Telecom Animation Film,"Action, Adventure, Comedy, Mystery",https://cdn.myanimelist.net/images/anime/1497/149005.jpg,https://www.youtube.com/watch?v=yELEIEP7YN0,2025-06-27T00:00:00+00:00,,
61293,https://myanimelist.net/anime/61293/Koisuru_One_Piece,Koisuru One Piece,,恋するワンピース,ONA,Manga,5,Finished Airing,7 min per ep,PG-13 - Teens 13 or older,6.66,6202,11040,2645,5,"The premise of this gag manga spinoff is about three high school students: a young male student, his girlfriend and a third wheel who is a One Piece fanatic. Their names are similar to the Straw Hat Pirates and the group form a fan club dedicated to One Piece.

(Source: One Piece Wiki)",,,Toei Animation,"Comedy, Romance",https://cdn.myanimelist.net/images/anime/1304/148725.jpg,,2025-04-01T00:00:00+00:00,2025-04-05T00:00:00+00:00,
55710,https://myanimelist.net/anime/55710/Hana-Doll__Reinterpretation_of_Flowering,Hana-Doll*: Reinterpretation of Flowering,,華Doll* -Reinterpretation of Flowering-,TV,Mixed media,12,Not yet aired,Unknown,,,,11246,2490,9,"The ""Hana Ningyou Project"" (Flower Doll Project) exists to artificially create the ""perfect idol"" by implanting a special flower seed inside a body. The franchise follows the growth of young men who dedicate their lives to the project.

(Source: MU)",spring,2025,A-Real,,https://cdn.myanimelist.net/images/anime/1458/144655.jpg,https://www.youtube.com/watch?v=0VyIiOnePrI,2025-04-09T00:00:00+00:00,,Wednesdays at 22:30 (JST)
60651,https://myanimelist.net/anime/60651/Yu-Gi-Oh_Card_Game__The_Chronicles,Yu-Gi-Oh! Card Game: The Chronicles,,Yu-Gi-Oh! CARD GAME THE CHRONICLES,ONA,Card game,,Not yet aired,Unknown,PG-13 - Teens 13 or older,,,11349,2421,9,The stories that lie within the cards come to life...,,,Konami animation,"Action, Adventure, Fantasy, Sci-Fi",https://cdn.myanimelist.net/images/anime/1990/147353.jpg,https://www.youtube.com/watch?v=lMZsDhwGi7o,2025-04-01T00:00:00+00:00,,
60534,https://myanimelist.net/anime/60534/Koupen-chan,Koupen-chan,,コウペンちゃん,TV,Original,,Currently Airing,1 min,G - All Ages,,17208,11762,2146,16,"Follows the everyday adventures of Koupen-chan and their friends as they enjoy the little things in life.

(Source: Crunchyroll)",spring,2025,Lesprit,,https://cdn.myanimelist.net/images/anime/1533/146981.jpg,https://www.youtube.com/watch?v=L4wurjkd0JM,2025-04-06T00:00:00+00:00,,Sundays at 08:28 (JST)
57622,https://myanimelist.net/anime/57622/Uta_no☆Prince-sama♪_Movie__Taboo_Night_Kisses,Uta no☆Prince-sama♪ Movie: Taboo Night Kisses,,劇場版 うたの☆プリンスさまっ♪ TABOO NIGHT XXXX,Movie,Visual novel,1,Not yet aired,Unknown,PG-13 - Teens 13 or older,,,12247,1840,2,,,,A-1 Pictures,,https://cdn.myanimelist.net/images/anime/1643/147974.jpg,https://www.youtube.com/watch?v=g9HDXo-ZA9A,2025-05-09T00:00:00+00:00,,
55709,https://myanimelist.net/anime/55709/Boku_to_Roboko_Movie,Boku to Roboko Movie,,僕とロボコ 劇場版,Movie,Manga,1,Not yet aired,Unknown,PG-13 - Teens 13 or older,,,12703,1584,1,The movie of Boku to Roboko.,,,Gallop,"Comedy, Sci-Fi",https://cdn.myanimelist.net/images/anime/1048/148254.jpg,https://www.youtube.com/watch?v=KTka6j3roXg,2025-04-18T00:00:00+00:00,,
61146,https://myanimelist.net/anime/61146/Tamaranai_no_wa_Koi_nano_ka,Tamaranai no wa Koi nano ka,,たまらないのは恋なのか,TV Special,Manga,1,Finished Airing,Unknown,,,14831,12899,1489,3,"Misuzu was branded a delinquent when a small incident left him isolated. But one day, he sees the top student, Kitahara, get surrounded by bullies and decides to help him out. That sparked Kitahara's interest in the lonely boy, but Misuzu pushes Kitahara away. ""If you get involved with me, you'll get ostracized by everyone else too."" But it won't take long for Misuzu's resolve to falter...

(Source: Kodansha USA)",,,,Boys Love,https://cdn.myanimelist.net/images/anime/1055/148349.jpg,,2025-04-06T00:00:00+00:00,,
54705,https://myanimelist.net/anime/54705/Kaitou_Queen_no_Yuuga_na_Vacances,Kaitou Queen no Yuuga na Vacances,Mirage Queen Vacances Élégantes,怪盗クイーンの優雅な休暇,Movie,Novel,1,Not yet aired,Unknown,PG-13 - Teens 13 or older,,,13514,1254,1,,,,East Fish Studio,"Adventure, Fantasy",https://cdn.myanimelist.net/images/anime/1826/148445.jpg,https://www.youtube.com/watch?v=7n6DoArdo-I,2025-05-23T00:00:00+00:00,,
61361,https://myanimelist.net/anime/61361/7Fates__Chakho,7Fates: Chakho,7Fates: Chakho,7FATES: CHAKHO,ONA,Web manga,1,Finished Airing,11 min,R - 17+ (violence & profanity),6.77,5525,14229,1046,2,,,,CloverWorks,"Action, Fantasy",https://cdn.myanimelist.net/images/anime/1810/148985.jpg,,2025-04-03T00:00:00+00:00,,
60446,https://myanimelist.net/anime/60446/Masuda_Kousuke_Gekijou__Gag_Manga_Biyori_Go,Masuda Kousuke Gekijou: Gag Manga Biyori Go,Gag Manga Biyori Go,増田こうすけ劇場 ギャグマンガ日和GO,TV,Manga,,Currently Airing,4 min,PG-13 - Teens 13 or older,,17705,14695,915,3,Fifth season of Masuda Kousuke Gekijou: Gag Manga Biyori.,spring,2025,Studio Deen,Comedy,https://cdn.myanimelist.net/images/anime/1957/146803.jpg,https://www.youtube.com/watch?v=RBfakSF4yc0,2025-04-05T00:00:00+00:00,,Saturdays at 22:30 (JST)
61108,https://myanimelist.net/anime/61108/Mumei_no_Jinsei,Mumei no Jinsei,,無名の人生,Movie,Original,1,Not yet aired,Unknown,,,,14825,882,0,A lonely bullied boy who follows in his father's footsteps and aims to become an idol.,,,,Drama,https://cdn.myanimelist.net/images/anime/1624/148558.jpg,https://www.youtube.com/watch?v=Fkq57EGYZQY,2025-05-16T00:00:00+00:00,,
61077,https://myanimelist.net/anime/61077/Dragon_Heart__Reikai_Tanbouki,Dragon Heart: Reikai Tanbouki,Dragon Heart: Adventures Beyond This World,ドラゴン・ハート―霊界探訪記―,Movie,Original,1,Not yet aired,Unknown,G - All Ages,,,15175,793,2,"Ryusuke is a junior high school student living in Tokyo. During his summer vacation, he visits Tokushima and reunites with his teenage cousin, Tomomi. Ryusuke and Tomomi go outing to the Anabuki River where they get swept away by the rushing current.

As they sink to the bottom of the river, a dragon appears, rescues them, and takes them to a mysterious old man. The old man tells Ryusuke and Tomomi that they are already dead, but that he can send them back to life if they explore the spirit world and find their mission in life. Although perplexed with the situation, Ryusuke and Tomomi decide to begin their journey to the spirit world. First, they arrive in a gloomy town that looks like it’s from the 1960’s. Soon after, they are assailed by terrible things one after another. They see fear-ridden rogues killing one another and doctors mutilating patients. People die and rise. They get killed and rise again. Ryusuke and Tomomi realize that they are in hell. But their journey doesn’t end there. The adventure beyond this world continues into the unknown. Will they be able to find their mission in life?

(Source: dragonheart-movie.com)",,,HS Pictures Studio,"Fantasy, Supernatural",https://cdn.myanimelist.net/images/anime/1103/148127.jpg,https://www.youtube.com/watch?v=2UzvvhuJ6AI,2025-05-23T00:00:00+00:00,,
60506,https://myanimelist.net/anime/60506/Araiguma_Calcal-dan,Araiguma Calcal-dan,,あらいぐま カルカル団,TV,Book,,Currently Airing,2 min,G - All Ages,,19369,15181,792,3,,spring,2025,Nippon Animation,Comedy,https://cdn.myanimelist.net/images/anime/1662/147894.jpg,https://www.youtube.com/watch?v=NjS7Z4wzMgc,2025-04-04T00:00:00+00:00,,Fridays at 00:54 (JST)
61092,https://myanimelist.net/anime/61092/Himitsu_no_AiPri__Ring-hen,Himitsu no AiPri: Ring-hen,,ひみつのアイプリ リング編,TV,Game,,Currently Airing,24 min,PG - Children,,21324,15264,771,2,Second season of Himitsu no AiPri.,spring,2025,"OLM, Dongwoo A&E",,https://cdn.myanimelist.net/images/anime/1799/148164.jpg,https://www.youtube.com/watch?v=aM7Q-sCzy8A,2025-04-06T00:00:00+00:00,,Sundays at 09:30 (JST)
53205,https://myanimelist.net/anime/53205/Jun_You_Yun_2nd_Season,Jun You Yun 2nd Season,,君有云,ONA,Novel,32,Not yet aired,15 min per ep,PG-13 - Teens 13 or older,,,16094,629,9,,,,Passion Paint Animation,"Action, Adventure, Fantasy",https://cdn.myanimelist.net/images/anime/1710/147083.jpg,,2025-05-28T00:00:00+00:00,,
60980,https://myanimelist.net/anime/60980/Kuro_Gal_à_la_Carte,Kuro Gal à la Carte,,黒ギャルアラカルト,OVA,Manga,,Not yet aired,Unknown,Rx - Hentai,,,16160,621,0,,,,,Hentai,https://cdn.myanimelist.net/images/anime/1094/147964.jpg,,2025-06-06T00:00:00+00:00,,
61206,https://myanimelist.net/anime/61206/Oide_yo_Mahou_Shoujo_Mura_Fuhou_Senkyo,Oide yo Mahou Shoujo Mura (Fuhou Senkyo),,おいでよ魔法少女村（不法占拠）,TV,Web manga,13,Currently Airing,1 min per ep,PG-13 - Teens 13 or older,,18447,16201,615,1,"The absurd gag manga follows a 43-year-old company employee named Tomakomai who becomes a magical girl, and with her friends she starts a new life at the ""Magical Girl Village,"" a village full of madness and despair.

(Source: ANN)",spring,2025,Kachidoki Studio,Comedy,https://cdn.myanimelist.net/images/anime/1027/148475.jpg,,2025-04-04T00:00:00+00:00,,Fridays at 03:15 (JST)
60070,https://myanimelist.net/anime/60070/Kaijuu_Sekai_Seifuku_TV,Kaijuu Sekai Seifuku (TV),,かいじゅうせかいせいふく,TV,Web manga,,Currently Airing,2 min,G - All Ages,,16850,16203,614,0,Following the chaotic and heartwarming daily lives of Kaijuu who have come to Earth to conquer the world and live with their human masters.,spring,2025,DLE,Slice of Life,https://cdn.myanimelist.net/images/anime/1699/148350.jpg,https://www.youtube.com/watch?v=YUQywis1jEk,2025-04-05T00:00:00+00:00,,Saturdays at 07:00 (JST)
60572,https://myanimelist.net/anime/60572/Kun_Tun_Tianxia_Zhi_Zhang_Men_Guilai,Kun Tun Tianxia Zhi Zhang Men Guilai,The All-devouring Whale: Homecoming,鲲吞天下之掌门归来,ONA,Manga,12,Not yet aired,20 min per ep,,,,16752,540,0,"Fan Lingxiao, a gifted spirit pet master, was ambushed in the A-level sect promotion competition and devoured by his own spirit pet whale, Kun. When he woke up, he found himself reincarnated into a young man named ""Liu Fengmang"" who is imprisoned in the White Mansion. 

His sect, Lingxiao Pavilion, was also in dire straits. In order to find out the truth about the backlash of the spirit Kun and revive his sect, Fan Lingxiao takes his existing spirit pets and embarks on a new adventure with Gu Ling, Cheng Xi, and Yue Tong.

(Source: Bilibili, translated)",,,Big Firebird Culture,"Action, Fantasy",https://cdn.myanimelist.net/images/anime/1956/147054.jpg,https://www.youtube.com/watch?v=Gu89_s8gSq8,2025-05-01T00:00:00+00:00,,
60595,https://myanimelist.net/anime/60595/Hyakushou_Kizoku_2nd_Season_Specials,Hyakushou Kizoku 2nd Season Specials,,百姓貴族 2nd Season,Special,Manga,2,Not yet aired,5 min per ep,PG-13 - Teens 13 or older,,,16972,522,0,Specials included with the DVD release of the second season of Hyakushou Kizoku bundled with volume 8.1 of the manga.,,,Pie in the sky,"Comedy, Sci-Fi",https://cdn.myanimelist.net/images/anime/1507/147143.jpg,,2025-04-23T00:00:00+00:00,,
61272,https://myanimelist.net/anime/61272/PetitCure__Precure_Fairies,PetitCure: Precure Fairies,,ぷちきゅあ～Precure Fairies～,ONA,Original,,Currently Airing,1 min,,,18674,16996,520,1,Short anime spinoff about the mascots of the franchise.,,,,Slice of Life,https://cdn.myanimelist.net/images/anime/1463/148638.jpg,,2025-04-03T00:00:00+00:00,,
61232,https://myanimelist.net/anime/61232/Fuuki_Iin_to_Fuuzoku_Katsudou,Fuuki Iin to Fuuzoku Katsudou,,風紀委員とフーゾク活動,OVA,Manga,,Not yet aired,Unknown,Rx - Hentai,,,17468,473,0,,,,T-Rex,Hentai,https://cdn.myanimelist.net/images/anime/1282/148534.jpg,,2025-04-25T00:00:00+00:00,,
60857,https://myanimelist.net/anime/60857/Notto_Sexaroid_Eurie,Notto Sexaroid Eurie!,,のっと・せくさろいど・エウリィ!,OVA,Game,,Not yet aired,Unknown,Rx - Hentai,,,17769,449,0,,,,Majin,Hentai,https://cdn.myanimelist.net/images/anime/1046/147773.jpg,,2025-04-25T00:00:00+00:00,,
56640,https://myanimelist.net/anime/56640/Junk_World,Junk World,,JUNK WORLD,Movie,Original,,Not yet aired,Unknown,,,,17959,434,0,A sequel film to Junk Head.,,,Yamiken,"Action, Adventure, Comedy, Sci-Fi, Suspense",https://cdn.myanimelist.net/images/anime/1185/138450.jpg,,2025-06-13T00:00:00+00:00,,
61166,https://myanimelist.net/anime/61166/Akogare_no_Onna_Joushi_ga_Aibeya_Shucchou_no_Tonari_no_Bed_de_Zetsurin_Otoko_ni_Netorarete_Iru,"Akogare no Onna Joushi ga, Aibeya Shucchou no Tonari no Bed de Zetsurin Otoko ni Netorarete Iru",,憧れの女上司が、相部屋出張の隣のベッドで絶倫男に寝取られている,OVA,Light novel,,Currently Airing,Unknown,Rx - Hentai,,,18112,422,0,,,,,Hentai,https://cdn.myanimelist.net/images/anime/1661/148373.jpg,,2025-04-04T00:00:00+00:00,,
61165,https://myanimelist.net/anime/61165/Amai_Ijiwaru,Amai Ijiwaru,,甘いイジワル,OVA,Original,,Not yet aired,Unknown,Rx - Hentai,,,18551,390,1,,,,Nur,Hentai,https://cdn.myanimelist.net/images/anime/1830/148384.jpg,,2025-04-25T00:00:00+00:00,,
60570,https://myanimelist.net/anime/60570/Ling_Long_2nd_Season,Ling Long 2nd Season,Ling Cage Season 2,灵笼 第二季,ONA,Original,12,Not yet aired,25 min per ep,,,,19168,344,1,Second season of Ling Long.,,,,"Action, Sci-Fi",https://cdn.myanimelist.net/images/anime/1309/147049.jpg,https://www.youtube.com/watch?v=5jEKdoiyoYU,2025-05-23T00:00:00+00:00,,
60947,https://myanimelist.net/anime/60947/Nmeneko,Nmeneko,,ンめねこ,TV,Web manga,,Currently Airing,1 min,PG-13 - Teens 13 or older,,18356,20417,271,0,"Follows the funny and amusing daily lives of two cats who want to live life doing only fun things.

(Source: ANN)",spring,2025,Kumarba,Comedy,https://cdn.myanimelist.net/images/anime/1332/147885.jpg,https://www.youtube.com/watch?v=DhhYW7F1XGw,2025-04-04T00:00:00+00:00,,Fridays at 01:58 (JST)
61120,https://myanimelist.net/anime/61120/King_of_Prism__Your_Endless_Call_-_Minna_Kirameki_Prism☆Tours,King of Prism: Your Endless Call - Mi~nna Kirameki! Prism☆Tours,,KING OF PRISM-Your Endless Call-み～んなきらめけ！プリズム☆ツアーズ,Movie,Original,1,Not yet aired,Unknown,PG-13 - Teens 13 or older,,,20621,259,0,New King of Prism film.,,,Tatsunoko Production,,https://cdn.myanimelist.net/images/anime/1791/148233.jpg,https://www.youtube.com/watch?v=6v_lMa4jmWU,2025-06-27T00:00:00+00:00,,
60916,https://myanimelist.net/anime/60916/Mister_Robot,Mister Robot,,미스터 로봇,Movie,Original,1,Finished Airing,1 hr 30 min,PG-13 - Teens 13 or older,,17967,20779,251,0,,,,,"Action, Adventure, Sci-Fi",https://cdn.myanimelist.net/images/anime/1215/147848.jpg,,2025-04-04T00:00:00+00:00,,
58631,https://myanimelist.net/anime/58631/Oshiri_Tantei_9th_Season,Oshiri Tantei 9th Season,,おしりたんてい,TV,Picture book,,Currently Airing,20 min,PG - Children,,18541,20944,244,4,Ninth season of Oshiri Tantei.,spring,2025,Toei Animation,"Comedy, Fantasy, Mystery",https://cdn.myanimelist.net/images/anime/1934/142516.jpg,,2025-04-05T00:00:00+00:00,,Saturdays at 09:00 (JST)
61164,https://myanimelist.net/anime/61164/Inshoku_Ou_Demar,Inshoku Ou Demar,,淫触王デマール,OVA,Other,,Not yet aired,Unknown,Rx - Hentai,,,20885,244,0,,,,Seven,Hentai,https://cdn.myanimelist.net/images/anime/1670/148371.jpg,,2025-05-30T00:00:00+00:00,,
61212,https://myanimelist.net/anime/61212/Wo_De_Shixiong_Tai_Qiang_Le,Wo De Shixiong Tai Qiang Le,My Senior Brother is Too Strong,我的师兄太强了,ONA,Web novel,48,Currently Airing,7 min per ep,PG-13 - Teens 13 or older,,15413,21073,235,1,"Due to the cultivator Lv Shaoqing accidentally obtained the immortal treasure ""Spring and Autumn Ring"", he was listed as a world-destroying demon by the righteous immortal alliance and was hunted to death. He accidentally traveled through time and space back to a thousand years ago and shared a body with the enemy who killed him. In order to survive, Lv Shaoqing, who was deep in the enemy's nest, fought wits and courage with his body to snatch the body, and anticipated the enemy's moves to collect rare treasures. In the end, under his wits and courage, Lv Shaoqing became the first playboy of the righteous path who was hated by everyone! The secrets of the world of cultivation gradually surfaced. Lv Shaoqing counted with his fingers, and the history had already changed!

(Source: Bilibili, Google translated)",,,Suoyi Technology,"Action, Adventure, Fantasy",https://cdn.myanimelist.net/images/anime/1858/148482.jpg,,2025-04-01T00:00:00+00:00,,
58908,https://myanimelist.net/anime/58908/Muzik_Tiger_In_the_Forest,Muzik Tiger In the Forest,,MUZIK TIGER In the Forest,TV,Other,30,Currently Airing,1 min per ep,G - All Ages,,18149,21217,226,0,"In the Muzik Forest, by a beautiful lake, live three tigers—Toffee, Tiffy, and Teffi— along with a mouse named Willy
and a moon rabbit called Polmi. 

They lead a carefree life, not working, but every day is filled with fun and fascinating moments

(Source: Official site)",spring,2025,TOHO animation STUDIO,Slice of Life,https://cdn.myanimelist.net/images/anime/1001/148823.jpg,,2025-04-02T00:00:00+00:00,,Wednesdays at 19:59 (JST)
61352,https://myanimelist.net/anime/61352/Chufang_Ji_Zhanchang,Chufang Ji Zhanchang!,The Kitchen is a Battlefield!,厨房即战场！,PV,Game,1,Finished Airing,1 min,PG-13 - Teens 13 or older,6.63,,21577,207,1,"Raise your glasses and toast to a feast like no other, where the western winds fade into golden revelry.
On April 1st, Year 4  1 of the Light Calendar, The Grand Chrysos eagerly awaits your arrival!
""Honestly, I think ""the Grand Restaurant"" has a better ring to it.""
""Uh... Your taste in names is certainly... one of a kind.""

(Source: Youtube)",,,,Gourmet,https://cdn.myanimelist.net/images/anime/1663/148908.jpg,,2025-04-01T00:00:00+00:00,,
61303,https://myanimelist.net/anime/61303/Jixian_Chengshi,Jixian Chengshi,Extreme City,极限城市,Movie,Web manga,1,Currently Airing,Unknown,PG-13 - Teens 13 or older,,16745,21795,195,1,,,,,"Action, Adventure, Fantasy, Horror, Mystery, Suspense",https://cdn.myanimelist.net/images/anime/1218/148777.jpg,,2025-04-04T00:00:00+00:00,,
61303,https://myanimelist.net/anime/61303/Jixian_Chengshi,Jixian Chengshi,Extreme City,极限城市,Movie,Web manga,1,Currently Airing,Unknown,PG-13 - Teens 13 or older,,16745,21795,195,1,,,,,"Action, Adventure, Fantasy, Horror, Mystery, Suspense",https://cdn.myanimelist.net/images/anime/1218/148777.jpg,,2025-04-04T00:00:00+00:00,,
60877,https://myanimelist.net/anime/60877/Shijian_Zhizi,Shijian Zhizi,Endless Journey of Love,时间之子,Movie,Original,1,Not yet aired,Unknown,PG-13 - Teens 13 or older,,,21816,194,0,,,,,"Adventure, Fantasy",https://cdn.myanimelist.net/images/anime/1608/147803.jpg,,2025-05-30T00:00:00+00:00,,
